reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,clean_text,sentiment_score,sentiment_label,topic_id,topic_prob,topic_keywords,keywords
A3IJIFZ5HH819V,B007WTAJTO,A. Cho,"[0, 0]","everything about it was great, except for the adapter.  It was to tight i had to use a tool to take it back out of the adapter causing me to chip it. so my fault i guess, but i also bought a 16gb version and the adapter for that one was fine.",4.0,Great but...,1373414400,2013-10-07,427,0,0,everything great except adapter tight use tool take back adapter causing chip fault guess also bought version adapter one fine,0.4939,positive,-1,0.0,"everything, great, except, adapter, tight","everything, adapter tight use tool, chip fault guess, version adapter, one fine"
A1M1BDJBIS2KUJ,B007WTAJTO,a_compulsive_reader,"[0, 0]","Liked the first one I purchased so much, I bought a second one. Very, very fast read and write speeds at a good price, plus SanDisk has the best software and device compatibility.  Forget thumb drives - this is your most flexible, durable option.  Use direct in your tablet or smart phone and/or buy a decent usb card reader you can load this in and, voila, instant super-speedy, upgradeable thumb drive.  Works great in my tablet and in my newer card reader - and still kicks the butt of every thumb drive I know of even when used with my old plastic USB 2.0 card reader held together with scotch tape, lol.  Have purchased several microSD cards since they first came out, from 2GB to 32GB, and all still work fine - I cannot say the same re the thumb drives I purchased during that same time period.One point - beware of counterfeits.  Samsung is the number one brand so, unfortunately, they get counterfeited a LOT.  So check reviews and only buy from a reliable seller.  I suggest buying direct from Amazon (or Memory Mogul) - I have purchased from both with no issues.",5.0,"Fast, reliable, compatible, buy it direct from Amazon or Memory Mogul to avoid counterfeits",1385164800,2013-11-23,380,0,0,liked first one purchased much bought second one fast read write speeds good price plus sandisk best software device compatibility forget thumb drives flexible durable option use direct tablet smart phone buy decent usb card reader load voila instant super speedy upgradeable thumb drive works great tablet newer card reader still kicks butt every thumb drive know even used old plastic usb card reader held together scotch tape lol purchased several microsd cards since first came still work fine cannot say thumb drives purchased time period one point beware counterfeits samsung number one brand unfortunately get counterfeited lot check reviews buy reliable seller suggest buying direct amazon memory mogul purchased issues,0.9744,positive,101,0.5,"price, cost, value","second one fast read write speeds good price plus sandisk best software device compatibility, thumb, flexible durable option, direct tablet smart phone buy, decent usb card reader load voila instant super speedy upgradeable thumb drive"
A33S8906845ZOM,B007WTAJTO,acondie13,"[0, 0]",Really you can't say anything bad about it. Does what it says. Super fast and great storage size for lots of movies and such.,5.0,Works as advertised with no problems whatsoever.,1394928000,2014-03-16,267,0,0,really say anything bad says super fast great storage size lots movies,0.6412,positive,105,0.5,"speed, performance, fast","anything, super fast great storage size lots movies"
A1R0JMNRV7HVQM,B007WTAJTO,ACZ,"[0, 0]","Used in my phone it's plenty fast and works just like it should. Unexpectedly comes with mini and full SD card size adapters, which is nice. &#34;Fool-proof&#34; packaging or whatever it was, that was laughable. Packaging was decent it just shouldn't have bragged about being impossible to mess up when I messed it up.",4.0,Works just like it should in my phone,1383609600,2013-05-11,576,0,0,used phone plenty fast works like unexpectedly comes mini full card size adapters nice fool proof packaging whatever laughable packaging decent bragged impossible mess messed,-0.3182,negative,105,0.5,"speed, performance, fast","phone plenty fast works, mini full card size, nice fool proof, whatever, laughable packaging decent"
AISPK12EZ1YKZ,B007WTAJTO,adam,"[0, 0]",This is just the standard micro SD card i would recommend this to anyone. i purchased this for my dad who is using it to expand the memory on his tablet! it shipped fast and is a slight bit cheaper than in the stores i believe.,5.0,just the standard micro sd,1389139200,2014-08-01,129,0,0,standard micro card would recommend anyone purchased dad using expand memory tablet shipped fast slight bit cheaper stores believe,0.5859,positive,101,0.5,"price, cost, value","standard micro card, anyone, dad, expand memory tablet, fast slight bit cheaper stores"
A1Q0TKY4A5NBFW,B007WTAJTO,Adam J. Hanson,"[0, 0]","I ordered this for my new Samsung Galaxy note II, and it works awesome! Installed it, and had no problems. I loaded all my music on it, and didn't even scratch the surface of the capacity of this card! I shouldn't ever have to worry about running outta room with this card. Highly recommended for any smartphone user!",5.0,Awesome micro sd card for smartphone.,1359244800,2013-01-27,680,0,0,ordered new samsung galaxy note works awesome installed problems loaded music even scratch surface capacity card ever worry running outta room card highly recommended smartphone user,0.1513,positive,-1,0.0,"ordered, samsung, galaxy, note, works","new samsung galaxy note, awesome installed problems, music, even scratch surface capacity card, outta room card"
A1839EV6FXY0KM,B007WTAJTO,"Adam J. Lomprey ""lompreya""","[0, 0]",Great Deal and much faster file movement.Definitely worth the purchase and sandisk has proved why they have good products.,5.0,Awesome!!!,1377561600,2013-08-27,468,0,0,great deal much faster file movement definitely worth purchase sandisk proved good products,0.891,positive,105,0.5,"speed, performance, fast","great deal, much faster file movement, definitely worth purchase sandisk, good products"
AI1NJ92OUOM2V,B007WTAJTO,Adam M Barnes,"[0, 0]","You'll pay $10 more for these anywhere else. I was initially leery of buying another SD card on amazon. 4 years ago I did so, and the card was a fake (said it had 32 gigs when plugged into the computer, but you could only load about 11 onto it, and it would say &#34;full.&#34; Apparently there's a way to fool your computer into thinking there's more space than there is, and this is what the fake/counterfeit cards will do).Not so with this one. It's the real deal, genuine SanDisk, and contains as many GB as it says it does. I'm a very pleased customer.",5.0,Great product at a great price.,1392163200,2014-12-02,6,0,0,pay anywhere else initially leery buying another card amazon years ago card fake said gigs plugged computer could load onto would say full apparently way fool computer thinking space fake counterfeit cards one real deal genuine sandisk contains many says pleased customer,-0.7096,negative,103,0.5,"support, service, help","another card amazon, card fake, gigs, computer, space fake counterfeit cards"
A2GZ925MLB71YJ,B007WTAJTO,Adam M.,"[0, 0]","Use this in my Samsung Galaxy S4.  Have had it for almost a year now, no problems, really expands your memory capabilities, easy enough to install.",5.0,Works well with Samsung Galaxy S4,1405209600,2014-07-13,148,0,0,use samsung galaxy almost year problems really expands memory capabilities easy enough install,0.2895,positive,-1,0.0,"samsung, galaxy, almost, year, problems","samsung galaxy, almost year problems, memory capabilities, install"
A6K6Z2V4TUVZ7,B007WTAJTO,adam smith,"[0, 0]","32gb of storage for my new Asus tablet, what's not to love? I can't imagine paying more for the model with the upgraded storage, especially since it's usually like $100 more. This thing was cheap and works great.",5.0,Cheap and awesome.,1385424000,2013-11-26,377,0,0,storage new asus tablet love imagine paying model upgraded storage especially since usually like thing cheap works great,0.9014,positive,101,0.5,"price, cost, value","model, storage, thing"
A39H670PD32Z1X,B007WTAJTO,"Adam Sorenson ""Adam""","[0, 0]","excellent quality, excellent speed. no complaints here. very easy to use, reliable and the red stripe on the front makes it easy to find on a crowded desk",5.0,"excellent quality, excellent speed",1386806400,2013-12-12,361,0,0,excellent quality excellent speed complaints easy use reliable red stripe front makes easy find crowded desk,0.8885,positive,104,0.5,"quality, durability, build","excellent quality excellent speed complaints, reliable red stripe front, crowded desk"
APAEBFIM1588A,B007WTAJTO,"Adam Wright ""Electrical Engineer""","[1, 1]","This card advertises itself as UHS1 but it's actually UHS50.This means that it will not go up to SDR104 speeds/throughput.Not necessary bad, just false advertising.",3.0,only capable of doing DDR50/SDR50 max,1378684800,2013-09-09,455,1,1,card advertises uhs actually uhs means sdr speeds throughput necessary bad false advertising,-0.5423,negative,105,0.5,"speed, performance, fast","card, uhs, sdr speeds, necessary bad false advertising"
A28OTEB0YBEUC,B007WTAJTO,Adan Montiel,"[0, 0]","Purchase for HP tablet to have more memory for music download, pictures, and video.  Have enough room to store and some memory left over.",5.0,HP tablet use,1391817600,2014-08-02,128,0,0,purchase tablet memory music download pictures video enough room store memory left,0.0,neutral,-1,0.0,"purchase, tablet, memory, music, download",purchase tablet memory music download pictures video enough room store memory
A1U2KXV5DYXXUM,B007WTAJTO,Adanna,"[0, 0]","Can there be anything wrong with a sandisk product?  the items read to it sooooo quickly, I am quite happy,",5.0,love it,1388707200,2014-03-01,282,0,0,anything wrong sandisk product items read sooooo quickly quite happy,0.2247,positive,-1,0.0,"anything, wrong, sandisk, product, items","anything, wrong sandisk product items, sooooo"
A1OM05JSG2J1KB,B007WTAJTO,adavey,"[0, 0]",A lot of people want big memory which is fine. But you need to look at speed class. This one is class 10. Which is great when your taking pictures or video. It will not freeze because it can move the MB/s fast enough. Lesser speed cards will freeze or will say waiting for camera and you will miss the moment. Its also a Sandisk which is a name you can trust when it come to memory cards.,5.0,Great memory card!,1356048000,2012-12-21,717,0,0,lot people want big memory fine need look speed class one class great taking pictures video freeze move fast enough lesser speed cards freeze say waiting camera miss moment also sandisk name trust come memory cards,0.8519,positive,105,0.5,"speed, performance, fast","people, big memory fine need, class one class, pictures video freeze, lesser speed cards"
